"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"66459638","2025-10-12T23:06:15.000","2025-10-13T00:09:44.000","NYPD","New York City Police Department","Noise - Residential","Loud Television","Residential Building/House","11374","66-01 BURNS STREET","BURNS STREET","DEAD END","THORNTON PLACE","DEAD END","THORNTON PLACE","ADDRESS","REGO PARK","BURNS STREET",,"Closed",,"The Police Department responded to the complaint but officers were unable to gain entry into the premises.","2025-10-13T00:09:50.000","06 QUEENS","4031550001","QUEENS","1023553","203004","PHONE","Unspecified","QUEENS",,,,,,,,"40.723788482937245","-73.85820495907939","
,  
(40.723788482937245, -73.85820495907939)"
"66454022","2025-10-12T23:06:10.000","2025-10-12T23:42:14.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10016","591 1 AVENUE","1 AVENUE","EAST   33 STREET","EAST   34 STREET","EAST   33 STREET","EAST   34 STREET","ADDRESS","NEW YORK","1 AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:42:20.000","06 MANHATTAN","1009390036","MANHATTAN","991546","210183","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.743577373299196","-73.97367011514176","
,  
(40.743577373299196, -73.97367011514176)"
"66460112","2025-10-12T23:06:05.000","2025-10-13T00:55:51.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:55:58.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66452882","2025-10-12T23:06:04.000","2025-10-13T00:56:00.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:09.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66456919","2025-10-12T23:05:57.000",,"NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11411","119-28 219 STREET","219 STREET","119 AVENUE","FRANCIS LEWIS BOULEVARD","119 AVENUE","FRANCIS LEWIS BOULEVARD","ADDRESS","CAMBRIA HEIGHTS","219 STREET",,"In Progress",,,"2025-10-13T02:14:32.000","13 QUEENS","4127780092","QUEENS","1055533","191387","MOBILE","Unspecified","QUEENS",,,,,,,,"40.691702809196705","-73.74295290333485","
,  
(40.691702809196705, -73.74295290333485)"
"66461006","2025-10-12T23:05:54.000","2025-10-13T00:46:28.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11226","275 LINDEN BOULEVARD","LINDEN BOULEVARD","NOSTRAND AVENUE","NEW YORK AVENUE","NOSTRAND AVENUE","NEW YORK AVENUE","ADDRESS","BROOKLYN","LINDEN BOULEVARD",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:46:33.000","17 BROOKLYN","3048530093","BROOKLYN","998478","177079","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.65270619634423","-73.9487237728878","
,  
(40.65270619634423, -73.9487237728878)"
"66458949","2025-10-12T23:05:41.000","2025-10-12T23:12:24.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11377","56-07 31 AVENUE","31 AVENUE","56 STREET","57 STREET","56 STREET","57 STREET","ADDRESS","WOODSIDE","31 AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:12:29.000","01 QUEENS","4011110001","QUEENS","1010437","215158","ONLINE","Unspecified","QUEENS",,,,,,,,"40.757196721974466","-73.90547672749699","
,  
(40.757196721974466, -73.90547672749699)"
"66456071","2025-10-12T23:05:21.000","2025-10-12T23:37:49.000","NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11422","HUXLEY STREET","HUXLEY STREET","253 STREET","CRAFT AVENUE","253 STREET","CRAFT AVENUE","BLOCKFACE",,,,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2025-10-12T23:37:55.000","Unspecified QUEENS",,"QUEENS",,,"PHONE","Unspecified","QUEENS",,,,,,,,,,
"66453859","2025-10-12T23:05:11.000","2025-10-12T23:43:16.000","NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","10452","1008 UNIVERSITY AVENUE","UNIVERSITY AVENUE","SEDGWICK AVENUE","WEST  165 STREET","SEDGWICK AVENUE","WEST  165 STREET","ADDRESS","BRONX","UNIVERSITY AVENUE",,"Closed",,"The Police Department issued a summons in response to the complaint.","2025-10-12T23:43:20.000","04 BRONX","2025230125","BRONX","1003380","242982","PHONE","Unspecified","BRONX",,,,,,,,"40.833584115512394","-73.93087004677842","
,  
(40.833584115512394, -73.93087004677842)"
"66458095","2025-10-12T23:05:11.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Sidewalk","Street/Sidewalk","10463","PUTNAM AVENUE WEST","PUTNAM AVENUE WEST","PUTNAM AVENUE WEST","WEST  239 STREET","PUTNAM AVENUE WEST","WEST  239 STREET","INTERSECTION",,,,"In Progress",,,,"08 BRONX",,"BRONX","1012383","261835","MOBILE","Unspecified","BRONX",,,,,,,,"40.885305810208415","-73.89825685943192","
,  
(40.885305810208415, -73.89825685943192)"
"66454626","2025-10-12T23:05:06.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11226","61 CLARKSON AVENUE","CLARKSON AVENUE","FLATBUSH AVENUE","BEDFORD AVENUE","FLATBUSH AVENUE","BEDFORD AVENUE","ADDRESS","BROOKLYN","CLARKSON AVENUE",,"In Progress",,,,"09 BROOKLYN","3050550081","BROOKLYN","995962","177901","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.65496609165979","-73.9577897452691","
,  
(40.65496609165979, -73.9577897452691)"
"66460457","2025-10-12T23:05:05.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10455","535 UNION AVENUE","UNION AVENUE","EAST  147 STREET","EAST  149 STREET","EAST  147 STREET","EAST  149 STREET","ADDRESS","BRONX","UNION AVENUE",,"In Progress",,,"2025-10-13T02:34:50.000","01 BRONX","2025827501","BRONX","1010414","235239","ONLINE","Unspecified","BRONX",,,,,,,,"40.81231374906897","-73.90548153668175","
,  
(40.81231374906897, -73.90548153668175)"
"66455988","2025-10-12T23:05:00.000","2025-10-12T23:05:00.000","DEP","Department of Environmental Protection","Water System","Hydrant Running (WC3)",,"10034","PARK TERRACE WEST","PARK TERRACE WEST","JIMMY MC ALARY WAY","WEST  218 STREET",,,"BLOCKFACE","MANHATTAN",,,"Closed",,"The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.","2025-10-12T23:05:00.000","12 MANHATTAN",,"MANHATTAN",,,"ONLINE","Unspecified","MANHATTAN",,,,,,,,,,
"66461299","2025-10-12T23:04:56.000","2025-10-12T23:21:16.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11377","56-02 31 AVENUE","31 AVENUE","56 STREET","57 STREET","56 STREET","57 STREET","ADDRESS","WOODSIDE","31 AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:21:19.000","01 QUEENS","4011347501","QUEENS","1010432","215151","ONLINE","Unspecified","QUEENS",,,,,,,,"40.757177523579244","-73.90549480248984","
,  
(40.757177523579244, -73.90549480248984)"
"66455795","2025-10-12T23:04:53.000",,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11229","2330 OCEAN AVENUE","OCEAN AVENUE","AVENUE R","AVENUE S","AVENUE R","AVENUE S","ADDRESS","BROOKLYN","OCEAN AVENUE",,"In Progress",,,,"15 BROOKLYN","3068250033","BROOKLYN","997447","159676","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.6049402333834","-73.95247341700663","
,  
(40.6049402333834, -73.95247341700663)"
"66455445","2025-10-12T23:04:47.000","2025-10-12T23:33:40.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11205","867 BEDFORD AVENUE","BEDFORD AVENUE","MYRTLE AVENUE","WILLOUGHBY AVENUE","MYRTLE AVENUE","WILLOUGHBY AVENUE","ADDRESS","BROOKLYN","BEDFORD AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:33:45.000","03 BROOKLYN","3017500018","BROOKLYN","996442","192155","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.69408946135576","-73.95603403310557","
,  
(40.69408946135576, -73.95603403310557)"
"66454354","2025-10-12T23:04:40.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11204","6801 BAY PARKWAY","BAY PARKWAY",,,,,"ADDRESS","BROOKLYN",,,"Open",,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a","2025-10-12T00:00:00.000","11 BROOKLYN","3065750007","BROOKLYN","988870","162016","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.6113716761849","-73.98336031235527","
,  
(40.6113716761849, -73.98336031235527)"
"66454045","2025-10-12T23:04:39.000","2025-10-13T00:56:20.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:37.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66457696","2025-10-12T23:04:37.000","2025-10-13T00:56:02.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:08.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66455521","2025-10-12T23:04:34.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11377","55-05 WOODSIDE AVENUE","WOODSIDE AVENUE",,,,,"ADDRESS","WOODSIDE",,,"Open",,"The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.","2025-10-12T00:00:00.000","02 QUEENS","4012260001","QUEENS","1009545","211323","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74667322018189","-73.90871086930225","
,  
(40.74667322018189, -73.90871086930225)"
"66459019","2025-10-12T23:04:31.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","RESIDENTIAL BUILDING","11213","1325 ST JOHNS PLACE","ST JOHNS PLACE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.","2025-10-12T00:00:00.000","08 BROOKLYN","3013770042","BROOKLYN","1002389","183671","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.67079262821468","-73.93461120790602","
,  
(40.67079262821468, -73.93461120790602)"
"66459765","2025-10-12T23:04:30.000","2025-10-12T23:23:40.000","NYPD","New York City Police Department","Panhandling","N/A","Street/Sidewalk","11221","50 HOWARD AVENUE","HOWARD AVENUE","PUTNAM AVENUE","JEFFERSON AVENUE","PUTNAM AVENUE","JEFFERSON AVENUE","ADDRESS","BROOKLYN","HOWARD AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:23:45.000","03 BROOKLYN","3014850042","BROOKLYN","1006213","189553","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.686928718959464","-73.9208070107322","
,  
(40.686928718959464, -73.9208070107322)"
"66454355","2025-10-12T23:04:28.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","11221","50 HOWARD AVENUE","HOWARD AVENUE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.","2025-10-12T00:00:00.000","03 BROOKLYN","3014850042","BROOKLYN","1006213","189553","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.686928718959464","-73.9208070107322","
,  
(40.686928718959464, -73.9208070107322)"
"66453096","2025-10-12T23:04:28.000",,"HPD","Department of Housing Preservation and Development","GENERAL","BELL/BUZZER/INTERCOM","RESIDENTIAL BUILDING","11221","1023 BROADWAY","BROADWAY",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.","2025-10-12T00:00:00.000","04 BROOKLYN","3032040004","BROOKLYN","1002896","192707","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.69559332836931","-73.93275853378509","
,  
(40.69559332836931, -73.93275853378509)"
"66460307","2025-10-12T23:04:28.000",,"HPD","Department of Housing Preservation and Development","UNSANITARY CONDITION","MOLD","RESIDENTIAL BUILDING","11221","1023 BROADWAY","BROADWAY",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.","2025-10-12T00:00:00.000","04 BROOKLYN","3032040004","BROOKLYN","1002896","192707","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.69559332836931","-73.93275853378509","
,  
(40.69559332836931, -73.93275853378509)"
"66455492","2025-10-12T23:04:28.000",,"HPD","Department of Housing Preservation and Development","GENERAL","CABINET","RESIDENTIAL BUILDING","11221","1023 BROADWAY","BROADWAY",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.","2025-10-12T00:00:00.000","04 BROOKLYN","3032040004","BROOKLYN","1002896","192707","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.69559332836931","-73.93275853378509","
,  
(40.69559332836931, -73.93275853378509)"
"66454709","2025-10-12T23:03:18.000",,"DSNY","Department of Sanitation","Missed Collection","Recycling - Metal/Glass/Rigid Plastic","Street","10002","317 HENRY STREET","HENRY STREET","GOUVERNEUR STREET","BEND","GOUVERNEUR STREET","BEND","ADDRESS","NEW YORK","HENRY STREET",,"In Progress",,,,"03 MANHATTAN","1002880028","MANHATTAN","989256","199462","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.714152439924","-73.98194226774524","
,  
(40.714152439924, -73.98194226774524)"
